Symbol;InstrumentType;market;conversionMethod;cooperationPartner;OrderAllocationMethodContinuous;OrderAllocationMethodAuction;PathPriority;TriangleMatchesSupported;SingleSidedQuoteSupport;RFQAllowed;RFQMinimumWaitTime;RFQUserMaximumRequests;RFQUserTimeWindow;MarketMakerProtectionEnabled;EndOfDayClosingAuctionEnabled;IntraDayClosingAuctionEnabled;ComplexInstrumentStateBookSupported;VolatilityInterruptModel;VolatilityInterruptPeriod;PriceReasonabilityMode;StandardPriceRangeFastPercentage;PriceRangeExtensionPercentage;ExtendedPriceRangeTableId;ExtendedPriceRangeFastPercentage;EOBIEnabled;CrossPreventionAllowed;SMCEligible;RegMMOAllowed
FO4I;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FO4I;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FOAM;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;200;0.0000;YES;YES;NO;NO
FOAM;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;211;0.0000;YES;YES;NO;NO
FOAT;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;200;0.0000;YES;YES;NO;NO
FOAT;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;YES;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;211;0.0000;YES;YES;NO;NO
FOB1;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOB2;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOB3;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOB4;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOB5;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOBM;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOBQ;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOBS;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOBY;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOOG;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;NO
FOOG;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;NO
FOP1;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOP2;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOP3;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOP4;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOP5;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOPM;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOPQ;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOPS;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOPY;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FOR;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FOR;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FOR;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FORF;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FORF;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FOT;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FOT;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FOT;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FOTH;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FOTH;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FP01;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP02;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP03;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP04;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP05;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP06;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP07;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP08;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP09;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP10;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP11;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP12;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP13;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP14;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP15;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP16;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP17;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP18;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP19;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP20;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP21;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP22;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP23;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP24;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP25;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP26;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP27;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP28;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP29;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP30;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP31;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP32;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP33;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FP34;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FPBM;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPBM;FUTURES_SPREAD;EEX;;;PRICE_TIME;PRICE_TIME;LONGER_PATHS_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPBQ;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPBQ;FUTURES_SPREAD;EEX;;;PRICE_TIME;PRICE_TIME;LONGER_PATHS_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPBY;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPBY;FUTURES_SPREAD;EEX;;;PRICE_TIME;PRICE_TIME;LONGER_PATHS_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPE3;SIMPLE_INSTRUMENT;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;YES;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FPE3;STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FPE3;NON_STANDARD_OPTION_STRATEGY;EUREX;;;PRO_RATA;PRO_RATA;;;SSQ_ON_ENTRY_ALLOWED;AUTOMATIC;10000;5;60000;YES;NO;NO;NO;NO_CHECK;0;THEORETICAL;100.0000;200.0000;;0.0000;YES;YES;YES;YES
FPEG;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;YES
FPEG;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;YES
FPHA;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;NO;NO
FPHA;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;NO;NO
FPLF;SIMPLE_INSTRUMENT;EUREX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;223;0.0000;YES;YES;YES;NO
FPLF;FUTURES_SPREAD;EUREX;;;PRICE_TIME;PRICE_TIME;SHORTEST_PATH_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;YES;NO;NO;YES;PRODUCT;5;LAST;0.0000;200.0000;237;0.0000;YES;YES;YES;NO
FPPM;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPPM;FUTURES_SPREAD;EEX;;;PRICE_TIME;PRICE_TIME;LONGER_PATHS_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPPQ;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPPQ;FUTURES_SPREAD;EEX;;;PRICE_TIME;PRICE_TIME;LONGER_PATHS_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPPY;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FPPY;FUTURES_SPREAD;EEX;;;PRICE_TIME;PRICE_TIME;LONGER_PATHS_FIRST;YES;SSQ_ON_ENTRY_ALLOWED;MANUAL;10000;5;60000;NO;NO;NO;YES;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;YES;NO;NO;NO
FQB1;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FQB2;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FQB3;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FQB4;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FQB5;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FQBM;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FQBQ;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FQBS;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
FQBY;SIMPLE_INSTRUMENT;EEX;;;PRICE_TIME;PRICE_TIME;;;SSQ_NOT_ALLOWED;NO;1;1;1;NO;NO;NO;NO;INSTRUMENT;0;LAST;0.0000;200.0000;;0.0000;NO;NO;NO;NO
